User,Date,post_text,quotedPost_text,Reply_count,Repost_count,Like_count,View_count
@Luiz_mart1n,2026-01-18-11:01:08,"Program MBG di Kabupaten Bekasi tidak hanya memberikan makan bergizi gratis, namun juga mampu memacu perputaran ekonomi lokal. Selain itu, beban pengeluaran keluarga berkurang karena dana yang tadinya untuk jajan bisa ditabung atau dialihkan ke kebutuhan lain.",,0,0,0,54
@ketjapman1s,2026-01-18-10:57:33,"Makan Bergizi Gratis bukan sekadar bagi makanan, tapi membangun fondasi ekonomi kerakyatan. Ketika SPPG bergerak cepat, gizi anak terjaga, tenaga lokal terserap, dan rantai ekonomi daerah ikut hidup. Inilah kerja negara yang terasa nyata.",,0,0,0,11
@RezhaArdia66905,2026-01-18-10:57:23,Dukung Program Pemerintah Makan Bergizi Gratis #PenuhiGiziIndonesia#PenuhiGiziIndonesia ,,0,0,0,8
@Anggraini01824,2026-01-18-10:57:21,Dukung Program Pemerintah Makan Bergizi Gratis #PenuhiGiziIndonesia#PenuhiGiziIndonesia ,,0,0,0,8
@voilananditya,2026-01-18-06:45:31,"Dengan Makan Bergizi Gratis, anak Indonesia tumbuh sehat, cerdas, dan siap jadi generasi penerus bangsa yang tangguh#MakanBergiziGratis#MakanBergiziGratis  #MBG#MBG  #GiziUntukAnak#GiziUntukAnak ",,0,0,0,10
@MediaPrabowoID,2026-01-18-06:20:32,Presiden Prabowo Subianto menargetkan Program Makan Bergizi Gratis (MBG) menjangkau 82 juta penerima manfaat hingga akhir 2026.,,0,0,0,621
@BibiMuhibin,2026-01-18-06:06:46,Senyum anak Papua kuat karena makan bergizi gratis,,0,0,0,13
@KarnoKakalir,2026-01-18-06:04:06,Senyum anak Papua kuat karena makan bergizi gratis,,0,0,0,13
@HatiCermin41503,2026-01-18-05:26:47,"Program Makan Bergizi Gratis adalah investasi jangka panjang negara untuk menciptakan generasi sehat, cerdas, dan produktif.",,1,0,0,12
@HatiCermin41503,2026-01-18-05:26:46,"Program Makan Bergizi Gratis adalah investasi jangka panjang negara untuk menciptakan generasi sehat, cerdas, dan produktif.",,1,0,0,13
@DIMASBA20908752,2026-01-18-05:10:25,"Kontroversi PPPK SPPG MBG dengan Guru honorer,banyak kejanggalan yang terjadi pada program Makan bergizi graris",,0,0,0,43
@SusiloSulistyo,2026-01-18-00:05:26,Mungkin dikawatirkan ya itu prof... Sudah ngabisin banyak duit buat 5 tahun cuman buat makan gratis (belum tentu bergizi),,0,0,0,305
@haibraderr,2026-01-17-23:35:59,"petugas SPPI nih yg die pelatihan brpa bulan dah gtau, trus latihannya kyk militer²an, yg daftar bisa siapa aja. smpe skrg gw masih bingung, korelasinya pelatihan mereka sm program makan BERGIZI (katanya) gratis tuh ape? mana skrg diangkat jdi asn",,0,0,0,40
@pawstaad,2026-01-17-22:50:52,makan bergizi ngga gratis,,0,1,2,49
@Lokuokquai,2026-01-17-22:29:40,"sbelumnya tak ada MBG, anak2 masih bisa makan dan bergizi pula. Alibi mu tak masuk akal sehat.",,0,0,0,28
@KumparanP53503,2026-01-17-22:26:58,Berbagai elemen masyarakat di Papua mendukung penuh program makan bergizi gratis sebagai upaya meningkatkan kesehatan dan kualitas hidup anak-anak serta generasi muda.#PapuaSehat#PapuaSehat  #MakanBergiziGratis#MakanBergiziGratis  #GenerasiUnggul#GenerasiUnggul ,,11,1,15,40
@childofpicasso,2026-01-17-22:21:52,ada mbgnya (makan bergizi gratis) ngga kak?,,0,0,0,405
@perogeremmer,2026-01-17-21:51:57,LM stands for Linux Makan bergizi gratis.,My son has installed this on his school computer. Is he doing drugs?,0,1,6,1085
@sumbarkitaid_,2026-01-17-21:44:57,"Ekonom menilai alokasi anggaran Program Makan Bergizi Gratis (MBG) sebaiknya dipangkas menjadi Rp8 triliun per tahun, karena survei internal menunjukkan hanya 4% siswa di seluruh Indonesia yang benar-benar membutuhkan program tersebut.",,0,0,0,19
@stich_bynv,2026-01-17-21:42:29,"dari pada MBG mending turunin harga2 sembako, biar merata ekonominya, biar yg ngerasain makan bergizi bukan cuma anak2 tp juga orang tuanya, biar yg kaya bukan cuma yg punya BGN tapi juga rakyatnya, biar org tua masih bisa nabung buat pendidikan anak2",,0,0,0,198
@jayktim,2026-01-17-21:15:27,Makan Gratis Bergizi,,0,0,0,28
@Marvin_J7,2026-01-17-21:14:29,"KHUSUS SDM RENDAH BIAR TAU 

Program MBG (Makan Bergizi Gratis) + swasembada pangan itu bukan sekadar bagi-bagi, tapi alat makro untuk 3 masalah struktural Indonesia:

Pengangguran & produktivitas

Pendapatan petani & sektor riil

Stabilitas sosial + ekonomi jangka panjang",,0,0,0,26
@ferizandra,2026-01-17-21:14:16,"Puluhan siswa dari SDN 1 Darmaji dan Madrasah Ibtidaiyah (MI) Hidayatusholihin, Kecamatan Kopang, Lombok Tengah, Nusa Tenggara Barat (NTB), mengalami keracunan. Mereka muntah hingga mual-mual setelah mengonsumsi susu dari program Makan Bergizi Gratis (MBG).

Kepala Desa Darmaja,",,0,0,3,135
@ConservingWLife,2026-01-17-21:05:41,"MBG itu proyek, tujuan akhir itu 2029. Banyak pelajar yg tdk mau makan, takut keracunan dan tdk bergizi (apalagi anak dokter). Tolak segan sama gurunya. Akhirnya dibuang.",,0,0,0,103
@NarayaPost,2026-01-17-20:42:14,"Dunia usaha bergerak! Kadin kucurkan Rp2 Triliun untuk bangun infrastruktur dapur Makan Bergizi Gratis (MBG). Langkah nyata dukung gizi nasional sekaligus gerakkan ekonomi lokal! 
Simak detail kolaborasinya di sini:  narayapost.com/kadin-beri-sun
… …#Narayapost#Narayapost  #Kadin#Kadin  #MBG#MBG  #MakanGratis#MakanGratis ",,0,0,0,25
@gisgiskaa,2026-01-17-20:42:01,"Dunia usaha bergerak! Kadin kucurkan Rp2 Triliun untuk bangun infrastruktur dapur Makan Bergizi Gratis (MBG). Langkah nyata dukung gizi nasional sekaligus gerakkan ekonomi lokal! 
Simak detail kolaborasinya di sini:  narayapost.com/kadin-beri-sun
… …#Narayapost#Narayapost  #Kadin#Kadin  #MBG#MBG  #MakanGratis#MakanGratis ",,0,0,0,40
@Kodam9Udayana,2026-01-17-20:38:33,Babinsa Koramil 01/Rasanae Dampingi Pembagian Makan Bergizi Gratis 2.192 Pelajar Kelurahan Tanjung#TNIPRIMA#TNIPRIMA  #TNIADPrima#TNIADPrima  #TNIADbekerjadenganhati#TNIADbekerjadenganhati  #TNIADDihatiRakyat#TNIADDihatiRakyat  #TNIADBerjuangBersamaRakyat#TNIADBerjuangBersamaRakyat  #PrajaRaksakaPeduliRakyat#PrajaRaksakaPeduliRakyat  #PangdamUdayana#PangdamUdayana #KodimBimaNTB#KodimBimaNTB ,,0,0,3,32
@Riad_CPN,2026-01-17-20:16:03,Kasih makan bergizi gratis ini masalahnya dimana?,,0,0,0,32
@Bloomingeunha,2026-01-17-19:58:49,"MBG gak djnilai dari worth enggaknya please, tapi nilai gizinya untuk nyegah stunting** karna sedari awal kan  ""Makan BERGIZI gratis"" 🫵"," MBG adek aku hari ini. ada Roti 2, kripik tempe 1, telur rebus 1, susu 1, apel sama jeruk masing-masing 1. Btw ini diwadahinnya sama mika bolu yg gede, Gimana Worth it ga menurut kalian???",1,0,0,20
@venusdocxx,2026-01-17-19:58:11,program makan bergizi gratis ini membuka satu juta lapangan kerja untuk keluarga indonesia melalui dua puluh ribu dapur mandiri sebagai wujud Kerja Nyata bersama #LanjutkanMBG#LanjutkanMBG P'Perm #MeAndTheeSeriesFinalEP#MeAndTheeSeriesFinalEP  #CanThisLoveBeTranslated#CanThisLoveBeTranslated ,,0,0,0,132
@saludosparatii,2026-01-17-19:47:23,"Btw, gue bukan voters Prbw tp secara fair harus bilang ide program MBG itu bagus.

Alasannya simpel. Buat org berkecukupan di Jkt mungkin itu ngga penting, tp buat org yg kekurangan di daerah itu membantu bgt. Yg biasanya cuma makan 1x sehari. ini dpt tambahan 1x makan bergizi.",,1,0,0,38
@na_ra_nn,2026-01-17-19:41:46,"Anak jd kurang gizi itu krn penghasilan orang tua nya ga cukup. Trs krn tertekan ekonomi, jd polah asuh nya jg acuh/se-adanya. MBG itu bukan solusi, kebanyakan masyarakat miskin hrs dibekali pendidikan. Bukan dicocoki makan bergizi gratis.",,0,0,0,30
@sari_yu70,2026-01-17-19:39:10,"55301Masyarakat seluruh Indonesia, termasuk Aceh & Sumatera Barat, dijamin dapat Makan Bergizi Gratis, tanpa diskriminasi wilayah #NegaraHadir#NegaraHadir  #AllEyesOnSumatera#AllEyesOnSumatera ",,0,0,0,23
@dionyjoonz,2026-01-17-19:21:32,MGB makan gratis bergizi,,1,0,0,145
@AmaludinSyin,2026-01-17-19:16:58,Makan bergizi gratis tapi soko dite rakyate,,0,0,0,160
@NetTimeliving,2026-01-17-19:12:56,Viral di media sosial video yang memperlihatkan distribusi Makan Bergizi Gratis (MBG) di Kabupaten Sumenep diantar menggunakan iring-iringan mobil mewah.#MakanBergiziGratis#MakanBergiziGratis  #MBGSumenep#MBGSumenep  #SumenepViral#SumenepViral  #AlaSultan#AlaSultan  #Alphard#Alphard ,,0,0,0,20
@BBoni85629,2026-01-17-18:59:22,Program Makan Bergizi Gratis (MBG) Indonesia memukau delegasi Jepang (JCCIJ),,1,0,0,13
@BBoni85629,2026-01-17-18:59:00,"Delegasi Jepang studi banding Program Makan Bergizi Gratis (MBG) Indonesia, tawarkan kerjasama magang",,1,0,0,22
@suaramerdeka,2026-01-17-18:57:19,"Namun setelah setahun berjalan, ICW menemukan sejumlah pengadaan yang dinilai tidak berkaitan langsung dengan peningkatan gizi, termasuk pengadaan seragam SPPG-SPPI.",,0,0,0,67
@DIMASBA20908752,2026-01-17-18:15:17,Diduga keracunan Makan bergizi gratis dari dapur MBG 700 orang lagi-lagi mengalami keracunan diGunung kidul,,0,0,0,24
@gembiratani,2026-01-17-18:13:14,"MBG adalah mengalihkan hampir seperlima APBN ke kantong para pemilik SPPG dengan dalih untuk memberi makan bergizi kepada anak2.
Apa betul memberi makan bergizi? Yang jelas motivasi para cukong dalam membuat dapur SPPG adalah untuk bisnis.",,0,1,2,146
@mihakun_,2026-01-17-18:07:27,"Yaa gmn ya, anggaran terbatas wajar dapetnya segitu. Makanya kan smpt berkilah lg mereka katanya ""makan siang gratis"" bukan makan bergizi gratis.

Btw, ga semua susu uht juga pure susu, bkn susu mbg doang yg ky gini 🫣",,0,0,0,162
@pranaladotco,2026-01-17-17:51:11,"Mulai Februari 2026, Guru di Bontang Ditargetkan Terima Makan Bergizi Gratis via @https://x.com/pranaladotco pranala.co/mulai-februari
… …",,0,0,0,19
@pranaladotco,2026-01-17-17:51:07,"Mulai Februari 2026, Guru di Bontang Ditargetkan Terima Makan Bergizi Gratis via @https://x.com/pranaladotco",,0,0,0,16
@saiful_mujani,2026-01-17-17:38:18,ongkos pilkada langsung  untuk 5 tahun pemerintahan hanya sepersepuluh anggaran  satu tahun makan bergizi gratis.,,30,426,1101,24443
@vickymuhammad07,2026-01-17-17:34:10,Tapi tetep gak sesua sama tagline MBG. ini lebih tepatnya makan gratis bukan bergizi gratis,,0,1,0,67
@gaskun_10,2026-01-17-17:11:30,"makan 🌷✨""BERGIZI""✨🌺 gratis"," MBG adek aku hari ini. ada Roti 2, kripik tempe 1, telur rebus 1, susu 1, apel sama jeruk masing-masing 1. Btw ini diwadahinnya sama mika bolu yg gede, Gimana Worth it ga menurut kalian???",0,0,0,24
@CombrangP,2026-01-17-17:08:50,Anda gak dikasih makan bergizi gratis cerdas juga.,,0,0,0,28
@luvyyisss,2026-01-17-17:04:16,"Tetep aja yang dipertanyakan adalah mana gizinya 
Kan makan bergizi gratis yak",,1,0,38,2700
@Ruswandi_ta5,2026-01-17-16:54:59,Setiap menu Makan Bergizi Gratis punya jaminan mutu karena UMSU dan Polresta Bandara Soetta selalu sigap jaga kualitas juga kebersihannya #KualitasGiziTerjaga#KualitasGiziTerjaga ,,0,0,0,42
@officialbitv,2026-01-17-16:47:45,"Program Makan Bergizi Gratis di Aceh: Bukan Sekadar Gizi, tapi Dorong Ekonomi Lokalbitvonline.com/ekonomi/56489/
… …#MakanBergiziGratis#MakanBergiziGratis  #EkonomiLokalAceh#EkonomiLokalAceh  #ProgramPemerintah2026#ProgramPemerintah2026  #GiziUntukMasyarakat#GiziUntukMasyarakat  #SPPGAceh#SPPGAceh  #PemberdayaanMasyarakat#PemberdayaanMasyarakat  #UrbanFarmingIndonesia#UrbanFarmingIndonesia  #bitvonline#bitvonline ",,0,0,0,15
@hasbianto03,2026-01-17-15:45:49,Mending trial dulu anak pejabat pemerintah coba kasih makan MBG yang katanya bergizi itu,,0,0,0,28
@jasmanusman2,2026-01-17-15:40:11,"Program Makan Bergizi Gratis Membangun Anak Sehat dan Indonesia Hebat, sebab setiap anak istimewa.#MBG#MBG  #AnakSehatIndonesiaHebat#AnakSehatIndonesiaHebat  #GenerasiCerdas#GenerasiCerdas  #BangunBangsa#BangunBangsa  #AnakIndonesia#AnakIndonesia  #SehatSejakDini#SehatSejakDini ",,1,0,1,16
@jasmanusman2,2026-01-17-15:34:12,Program Makan Bergizi Gratis (MBG) Membangun Anak Sehat dan Indonesia Hebat#MBG#MBG  #AnakSehatIndonesiaHebat#AnakSehatIndonesiaHebat  #GenerasiCerdas#GenerasiCerdas  #BangunBangsa#BangunBangsa  #AnakIndonesia#AnakIndonesia  #SehatSejakDini#SehatSejakDini ,,0,0,1,29
@Kopi_laut,2026-01-17-15:33:06,12.000 ANAK/365 HARI= 32 ANAK/HARI Kasus Keracunan Makanan Produk Penguasa bernama Makan BERGIZI Gratis,,0,0,0,20
@Lex_Ziger,2026-01-17-15:30:46,Delegasi Jepang dari JCCI memberikan apresiasi tinggi terhadap program Makan Bergizi Gratis karena merupakan bentuk Kerja Nyata pemerintah dalam menjaga standar keamanan pangan nasional kita.#LanjutkanMBG#LanjutkanMBG MRS OFFICIAL TRAILER KNIFE OUT NOW FORCEBOOK MOS EP6 Isra Mi'raj Udang,,0,0,0,24
@Lex_Ziger,2026-01-17-15:30:15,"Pembangunan 35 lokasi Kampung Nelayan Merah Putih menjadi bukti Kerja Nyata pemerintah dalam menyediakan pasokan protein ikan berkualitas demi menyukseskan program Makan Bergizi Gratis#LanjutkanMBG#LanjutkanMBG  

MRS OFFICIAL TRAILER KNIFE OUT NOW FORCEBOOK MOS EP6 Isra Mi'raj Udang",,0,0,0,14
@3101text,2026-01-17-15:24:57,and many others 😂 sebelum klaim program ini namanya makan bergizi gratis coba searching dlu definisi bergizi apaan wkwkwk dari SD juga udah diajarin makanan bergizi seimbang itu isinya apa aja. Kalo gatau balik sekolah aja.,,0,0,0,13
@kodim1421pangk2,2026-01-17-14:30:13,"Sinergi TNI, Danramil Liukang Kalmas Hadiri Peluncuran Makan Bergizi Gratis di Balocci
 
PANGKEP – Mewakili Dandim 1421/Pangkep, Danramil 1421-06/Liukang Kalmas menghadiri acara Launching Makan Bergizi Gratis (MBG) oleh Satuan Pelayanan Pemenuhan Gizi (SPPG) Kassi yang diinisiasi",,0,0,0,46
@Tivannni,2026-01-17-14:19:38,DUKUNG PROGRAMMakan Bergizi Gratis,,0,0,0,3
@infodaribanten,2026-01-17-14:08:16,DUKUNG PROGRAMMakan Bergizi Gratisuntuk MASA DEPAN BANGSA,,0,0,0,2
@yanto51541275,2026-01-17-13:53:31,"Dilihat dari menu MBG sih ,masih kalah sama masakan orang tuanya.Logika sederhana,mana ada orang tua kasih makan anaknya yg tidak bergizi.Tugas negara adalah membuat kebijakan lapangan kerja buat orang tuanya.MBG bukan solusi, tapi lahan korupsi scr halus(a/n proyek pemerintah)",,0,0,0,38
@BeritaKotaMKS,2026-01-17-13:51:01,"Sertifikasi Higiene Jadi Standar Utama Program MBG untuk Pastikan Makanan Amanberitakotamakassar.com/2026/01/17/ser
… …  
JAKARTA, BKM — Program Makan Bergizi Gratis (MBG) terus diperkuat sebagai kebijakan strategis nasional yang tidak hanya berorientasi pada pemenuhan gizi, tetapi juga menjam…",,0,0,0,13
@LadyMuthaFucknA,2026-01-17-13:48:08,Dukung Program Makan Bergizi Gratis,,0,0,0,6
@AlanOnniu,2026-01-17-13:46:46,Dukung Program Makan Bergizi Gratis,,0,0,0,5
@Seperadikrakyat,2026-01-17-13:40:18,Program Makan Bergizi Gratis (MBG) hadir sebagai wujud nyata kepedulian negara terhadap generasi masa depan. #MakanBergiziGratis#MakanBergiziGratis #GenerasiSehat#GenerasiSehat #IndonesiaMaju#IndonesiaMaju ,,0,0,0,10
@anaakk_negaraa,2026-01-17-13:32:15,"Makan bergizi bukan lagi mimpi. Program MBG memastikan anak-anak Indonesia tumbuh sehat, kuat, dan siap menyongsong masa depan. #MBG#MBG  #MakanBergiziGratis#MakanBergiziGratis  #AnakSehat#AnakSehat  #GenerasiEmas#GenerasiEmas  #IndonesiaMaju#IndonesiaMaju ",,0,0,0,15
@mikirdoeloe,2026-01-17-13:31:20,"Program Makan Bergizi Gratis (MBG) bukan hanya soal gizi anak, tapi juga penggerak ekonomi lokal. Dapur MBG menyerap hasil petani, nelayan, peternak, UMKM, hingga tenaga kerja setempat.#MakanBergiziGratis#MakanBergiziGratis #MBGUntukEkonomiLokal#MBGUntukEkonomiLokal #MBGDorongUMKM#MBGDorongUMKM ",,0,0,0,18
@mikirdoeloe,2026-01-17-13:31:13,"Program Makan Bergizi Gratis (MBG) bukan hanya soal gizi anak, tapi juga penggerak ekonomi lokal. Dapur MBG menyerap hasil petani, nelayan, peternak, UMKM, hingga tenaga kerja setempat.#MakanBergiziGratis#MakanBergiziGratis #MBGUntukEkonomiLokal#MBGUntukEkonomiLokal #MBGDorongUMKM#MBGDorongUMKM ",,0,0,0,20
@mikirdoeloe,2026-01-17-13:31:06,"Program Makan Bergizi Gratis (MBG) bukan hanya soal gizi anak, tapi juga penggerak ekonomi lokal. Dapur MBG menyerap hasil petani, nelayan, peternak, UMKM, hingga tenaga kerja setempat.#MakanBergiziGratis#MakanBergiziGratis #MBGUntukEkonomiLokal#MBGUntukEkonomiLokal #MBGDorongUMKM#MBGDorongUMKM ",,0,0,0,19
@PDI_Perjuangan,2026-01-17-13:30:28,"Charles Honoris menegaskan kebijakan yang besar seperti Program Makan Bergizi Gratis (MBG) membutuhkan keberanian pemerintah untuk belajar dan evaluasi, bukan membela diri.

""Dalam satu tahun terakhir, kita masih menemukan berbagai persoalan: mulai dari penggunaan makanan",,1,2,7,252
@Fitri4Astiana,2026-01-17-13:23:16,bangsa yang gemilang dimulai dari asupan gizi yang seimbang sejak dini. Mari bersama dukung Program Makan Bergizi Gratis untuk mencegah stunting dan mencetak generasi yang berdaya saing global!  #MakanBergiziGratis#MakanBergiziGratis  #MasaDepanBangsa#MasaDepanBangsa  #CegahStunting#CegahStunting  #IndonesiaKuat#IndonesiaKuat  #GenerasiEmas#GenerasiEmas ,,0,0,0,14
@himawan_fm,2026-01-17-13:09:05,Makan Bergizi Gratis moment,,0,0,3,4930
@mahardikaagh,2026-01-17-12:33:46,"Dukung Program Makan Bergizi Gratis sebagai langkah strategis masa depan bangsa untuk anak Indonesia yang sehat, cerdas, dan berdaya saing! #DukungMBG#DukungMBG  #MasaDepanBangsa#MasaDepanBangsa  #AnakIndonesiaSehat#AnakIndonesiaSehat  #InvestasiGenerasi#InvestasiGenerasi  #IndonesiaSejahtera#IndonesiaSejahtera ",,0,0,0,7
@yepingekon,2026-01-17-12:31:53,"1. Emg semua anak bisa sekolah?
2. Emg semua anak punya keluarga yg berkecukupan untuk makan?
3. Manusia butuh 1x makan ringan 2x makan berat. MBG? 1x makan berat, klo dirumah gabisa makan?
4. Tdk semua MBG berkualitas.
5. Tdk semua MBG bergizi.
6. Banyakan korupsinya.

Ngerti?",,0,0,0,328
@Lienka_sani,2026-01-17-12:29:03,Program Makan Bergizi Gratis menegaskan komitmen negara dalam membangun sumber daya manusia unggul. Generasi sehat dan cerdas menjadi modal utama menuju Indonesia Emas 2045.#DukungMBG#DukungMBG  #IndonesiaEmas2045#IndonesiaEmas2045  #GenerasiSehatdanCerdas#GenerasiSehatdanCerdas ,,0,0,0,12
@Lienka_sani,2026-01-17-12:29:03,"Program Makan Bergizi Gratis dirancang untuk mendukung tumbuh kembang anak secara optimal. Upaya ini menjadi fondasi penting dalam menciptakan generasi sehat, cerdas, dan berdaya saing menuju Indonesia Emas 2045.#DukungMBG#DukungMBG  #IndonesiaEmas2045#IndonesiaEmas2045  #GenerasiSehatdanCerdas#GenerasiSehatdanCerdas ",,0,0,0,16
@Lienka_sani,2026-01-17-12:28:03,Pemenuhan gizi anak melalui Program Makan Bergizi Gratis merupakan langkah strategis jangka panjang. Investasi pada kualitas generasi hari ini adalah kunci mewujudkan Indonesia Emas 2045.#DukungMBG#DukungMBG  #IndonesiaEmas2045#IndonesiaEmas2045  #GenerasiSehatdanCerdas#GenerasiSehatdanCerdas ,,0,0,0,23
@BangsaNara,2026-01-17-12:25:12,"MBG bukan sekadar bantuan pangan, tapi investasi masa depan menjangkau 55 juta penerima manfaat per hari, membuka lapangan kerja, dan menggerakkan ekonomi lokal. Program Makan Bergizi Gratis membuktikan bahwa gizi anak dan pembangunan SDM bisa berjalan beriringan#LanjutkanMBG#LanjutkanMBG ",,0,0,0,22
@_xalltoowellx_,2026-01-17-12:24:56,"Lebih cocok dibilang Makan Siang Gratis aja deh jangan ada embel embel bergizi, plis 🫠",,0,0,0,10
@HigasakiJawir,2026-01-17-12:12:58,"Kalau skill problem solving seorang presiden hanya sekedar
Anak kelaparan -> Dikasih makanMending turun jadi ketua kelas dulu.
Bayangkan ada anak yg notabene kurang mampu
Sarapan -> gk bergiziLunch -> gizi gratisDinner-> gk bergiziKira2, apakah MBG memecahkan masalah gizi?","Anak dikasih makan → dibilang penjajahan.
Anak kelaparan → dibilang salah negara.
Logika macam apa ini?
MBG itu gizi.
Gizi itu masa depan.

Program MBG soal perut anak, otak generasi, dan masa depan bangsa. x.com/watchdoc_id/st…",0,0,2,87
@BangsaNara,2026-01-17-12:09:39,"MBG bukan sekadar bantuan pangan, tapi investasi masa depan menjangkau 55 juta penerima manfaat per hari, membuka lapangan kerja, dan menggerakkan ekonomi lokal. Program Makan Bergizi Gratis membuktikan bahwa gizi anak dan pembangunan SDM bisa berjalan beriringan#LanjutkanMBG#LanjutkanMBG ",,0,0,0,27
@BangsaNara,2026-01-17-12:09:24,"MBG bukan sekadar bantuan pangan, tapi investasi masa depan menjangkau 55 juta penerima manfaat per hari, membuka lapangan kerja, dan menggerakkan ekonomi lokal. Program Makan Bergizi Gratis membuktikan bahwa gizi anak dan pembangunan SDM bisa berjalan beriringan#LanjutkanMBG#LanjutkanMBG ",,0,0,0,27
